row1,row2
43.008,5.859375
43.05066667,5.859375
43.09333333,6.225585938
43.136,6.225585938
43.17866667,5.859375
43.22133333,5.859375
43.264,6.225585938
43.30666667,5.859375
43.34933333,5.859375
43.392,5.859375
43.43466667,5.859375
43.47733333,5.859375
43.52,5.859375
43.56266667,5.859375
43.60533333,5.859375
43.648,5.859375
43.69066667,5.859375
43.73333333,5.859375
43.776,5.859375
43.81866667,5.859375
43.86133333,5.859375
43.904,5.859375
43.94666667,5.859375
43.98933333,5.859375
44.032,5.859375
44.07466667,5.859375
44.11733333,5.859375
44.16,5.859375
44.20266667,5.859375
44.24533333,5.859375
44.288,5.859375
44.33066667,5.859375
44.37333333,5.859375
44.416,5.859375
44.45866667,5.859375
44.50133333,5.859375
44.544,5.859375
44.58666667,5.859375
44.62933333,5.859375
44.672,5.859375
44.71466667,5.493164063
44.75733333,5.859375
44.8,5.859375
44.84266667,5.859375
44.88533333,5.493164063
44.928,5.493164063
44.97066667,5.859375
45.01333333,5.859375
45.056,5.493164063
45.09866667,5.493164063
45.14133333,5.493164063
45.184,5.493164063
45.22666667,5.493164063
45.26933333,5.493164063
45.312,5.493164063
45.35466667,5.493164063
45.39733333,5.493164063
45.44,5.493164063
45.48266667,5.493164063
45.52533333,5.493164063
45.568,5.493164063
45.61066667,5.493164063
45.65333333,5.493164063
45.696,5.493164063
45.73866667,5.493164063
45.78133333,5.493164063
45.824,5.493164063
45.86666667,5.493164063
45.90933333,5.493164063
45.952,5.493164063
45.99466667,5.493164063
46.03733333,5.493164063
46.08,5.493164063
46.12266667,5.493164063
46.16533333,5.493164063
46.208,5.493164063
46.25066667,5.493164063
46.29333333,5.493164063
46.336,5.493164063
46.37866667,5.493164063
46.42133333,5.493164063
46.464,5.493164063
46.50666667,5.493164063
46.54933333,5.126953125
46.592,5.493164063
46.63466667,5.493164063
46.67733333,5.493164063
46.72,5.126953125
46.76266667,5.126953125
46.80533333,5.493164063
46.848,5.493164063
46.89066667,5.126953125
46.93333333,5.126953125
46.976,5.126953125
47.01866667,5.126953125
47.06133333,5.126953125
47.104,5.126953125
47.14666667,5.126953125
47.18933333,5.126953125
47.232,5.126953125
47.27466667,5.126953125
47.31733333,5.126953125
47.36,5.126953125
47.40266667,5.126953125
47.44533333,5.126953125
47.488,5.126953125
47.53066667,5.126953125
47.57333333,5.126953125
47.616,5.126953125
47.65866667,5.126953125
47.70133333,5.126953125
47.744,5.126953125
47.78666667,5.126953125
47.82933333,5.126953125
47.872,5.126953125
47.91466667,5.126953125
47.95733333,5.126953125
48,5.126953125
48.04266667,5.126953125
48.08533333,5.126953125
48.128,5.126953125
48.17066667,5.126953125
48.21333333,5.126953125
48.256,5.126953125
48.29866667,5.126953125
48.34133333,5.126953125
48.384,5.126953125
48.42666667,5.126953125
48.46933333,4.760742188
48.512,5.126953125
48.55466667,5.126953125
48.59733333,5.126953125
48.64,4.760742188
48.68266667,4.760742188
48.72533333,4.760742188
48.768,5.126953125
48.81066667,4.760742188
48.85333333,4.760742188
48.896,4.760742188
48.93866667,4.760742188
48.98133333,4.760742188
49.024,4.760742188
49.06666667,4.760742188
49.10933333,4.760742188
49.152,4.760742188
49.19466667,4.760742188
49.23733333,4.760742188
49.28,4.760742188
49.32266667,4.760742188
49.36533333,4.760742188
49.408,4.760742188
49.45066667,4.760742188
49.49333333,4.760742188
49.536,4.760742188
49.57866667,4.760742188
49.62133333,4.760742188
49.664,4.760742188
49.70666667,4.760742188
49.74933333,4.760742188
49.792,4.760742188
49.83466667,4.760742188
49.87733333,4.760742188
49.92,4.760742188
49.96266667,4.760742188
50.00533333,4.760742188
50.048,4.760742188
50.09066667,4.760742188
50.13333333,4.760742188
50.176,4.760742188
50.21866667,4.760742188
50.26133333,4.760742188
50.304,4.760742188
50.34666667,4.760742188
50.38933333,4.760742188
50.432,4.760742188
50.47466667,4.760742188
50.51733333,4.760742188
50.56,4.39453125
50.60266667,4.39453125
50.64533333,4.760742188
50.688,4.760742188
50.73066667,4.39453125
50.77333333,4.39453125
50.816,4.39453125
50.85866667,4.39453125
50.90133333,4.760742188
50.944,4.39453125
50.98666667,4.39453125
51.02933333,4.39453125
51.072,4.39453125
51.11466667,4.39453125
51.15733333,4.39453125
51.2,4.39453125
51.24266667,4.39453125
51.28533333,4.39453125
51.328,4.39453125
51.37066667,4.39453125
51.41333333,4.39453125
51.456,4.39453125
51.49866667,4.39453125
51.54133333,4.39453125
51.584,4.39453125
51.62666667,4.39453125
51.66933333,4.39453125
51.712,4.39453125
51.75466667,4.39453125
51.79733333,4.39453125
51.84,4.39453125
51.88266667,4.39453125
51.92533333,4.39453125
51.968,4.39453125
52.01066667,4.39453125
52.05333333,4.39453125
52.096,4.39453125
52.13866667,4.39453125
52.18133333,4.39453125
52.224,4.39453125
52.26666667,4.39453125
52.30933333,4.39453125
52.352,4.39453125
52.39466667,4.39453125
52.43733333,4.39453125
52.48,4.39453125
52.52266667,4.39453125
52.56533333,4.39453125
52.608,4.028320313
52.65066667,4.39453125
52.69333333,4.39453125
52.736,4.39453125
52.77866667,4.028320313
52.82133333,4.028320313
52.864,4.028320313
52.90666667,4.028320313
52.94933333,4.39453125
52.992,4.028320313
53.03466667,4.028320313
53.07733333,4.028320313
53.12,4.028320313
53.16266667,4.028320313
53.20533333,4.028320313
53.248,4.028320313
53.29066667,4.028320313
53.33333333,4.028320313
53.376,4.028320313
53.41866667,4.028320313
53.46133333,4.028320313
53.504,4.028320313
53.54666667,4.028320313
53.58933333,4.028320313
53.632,4.028320313
53.67466667,4.028320313
53.71733333,4.028320313
53.76,4.028320313
53.80266667,4.028320313
53.84533333,4.028320313
53.888,4.028320313
53.93066667,4.028320313
53.97333333,4.028320313
54.016,4.028320313
54.05866667,4.028320313
54.10133333,4.028320313
54.144,4.028320313
54.18666667,4.028320313
54.22933333,4.028320313
54.272,4.028320313
54.31466667,4.028320313
54.35733333,4.028320313
54.4,4.028320313
54.44266667,4.028320313
54.48533333,4.028320313
54.528,4.028320313
54.57066667,4.028320313
54.61333333,4.028320313
54.656,4.028320313
54.69866667,4.028320313
54.74133333,4.028320313
54.784,4.028320313
54.82666667,3.662109375
54.86933333,4.028320313
54.912,4.028320313
54.95466667,4.028320313
54.99733333,4.028320313
55.04,3.662109375
55.08266667,3.662109375
55.12533333,3.662109375
55.168,3.662109375
55.21066667,4.028320313
55.25333333,3.662109375
55.296,3.662109375
55.33866667,3.662109375
55.38133333,3.662109375
55.424,3.662109375
55.46666667,3.662109375
55.50933333,3.662109375
55.552,3.662109375
55.59466667,3.662109375
55.63733333,3.662109375
55.68,3.662109375
55.72266667,3.662109375
55.76533333,3.662109375
55.808,3.662109375
55.85066667,3.662109375
55.89333333,3.662109375
55.936,3.662109375
55.97866667,3.662109375
56.02133333,3.662109375
56.064,3.662109375
56.10666667,3.662109375
56.14933333,3.662109375
56.192,3.662109375
56.23466667,3.662109375
56.27733333,3.662109375
56.32,3.662109375
56.36266667,3.662109375
56.40533333,3.662109375
56.448,3.662109375
56.49066667,3.662109375
56.53333333,3.662109375
56.576,3.662109375
56.61866667,3.662109375
56.66133333,3.662109375
56.704,3.662109375
56.74666667,3.662109375
56.78933333,3.662109375
56.832,3.662109375
56.87466667,3.662109375
56.91733333,3.662109375
56.96,3.662109375
57.00266667,3.662109375
57.04533333,3.662109375
57.088,3.662109375
57.13066667,3.662109375
57.17333333,3.662109375
57.216,3.295898438
57.25866667,3.295898438
57.30133333,3.295898438
57.344,3.295898438
57.38666667,3.662109375
57.42933333,3.662109375
57.472,3.295898438
57.51466667,3.295898438
57.55733333,3.295898438
57.6,3.295898438
57.64266667,3.295898438
57.68533333,3.295898438
57.728,3.295898438
57.77066667,3.295898438
57.81333333,3.295898438
57.856,3.295898438
57.89866667,3.295898438
57.94133333,3.295898438
57.984,3.295898438
58.02666667,3.295898438
58.06933333,3.295898438
58.112,3.295898438
58.15466667,3.295898438
58.19733333,3.295898438
58.24,3.295898438
58.28266667,3.295898438
58.32533333,3.295898438
58.368,3.295898438
58.41066667,3.295898438
58.45333333,3.295898438
58.496,3.295898438
58.53866667,3.295898438
58.58133333,3.295898438
58.624,3.295898438
58.66666667,3.295898438
58.70933333,3.295898438
58.752,3.295898438
58.79466667,3.295898438
58.83733333,3.295898438
58.88,3.295898438
58.92266667,3.295898438
58.96533333,3.295898438
59.008,3.295898438
59.05066667,3.295898438
59.09333333,3.295898438
59.136,3.295898438
59.17866667,3.295898438
59.22133333,3.295898438
59.264,3.295898438
59.30666667,3.295898438
59.34933333,3.295898438
59.392,3.295898438
59.43466667,3.295898438
59.47733333,3.295898438
59.52,3.295898438
59.56266667,3.295898438
59.60533333,3.295898438
59.648,2.9296875
59.69066667,2.9296875
59.73333333,2.9296875
59.776,2.9296875
59.81866667,2.9296875
59.86133333,3.295898438
59.904,2.9296875
59.94666667,2.9296875
59.98933333,2.9296875
60.032,2.9296875
60.07466667,2.9296875
60.11733333,2.9296875
60.16,2.9296875
60.20266667,2.9296875
60.24533333,2.9296875
60.288,2.9296875
60.33066667,2.9296875
60.37333333,2.9296875
60.416,2.9296875
60.45866667,2.9296875
60.50133333,2.9296875
60.544,2.9296875
60.58666667,2.9296875
60.62933333,2.9296875
60.672,2.9296875
60.71466667,2.9296875
60.75733333,2.9296875
60.8,2.9296875
60.84266667,2.9296875
60.88533333,2.9296875
60.928,2.9296875
60.97066667,2.9296875
61.01333333,2.9296875
61.056,2.9296875
61.09866667,2.9296875
61.14133333,2.9296875
61.184,2.9296875
61.22666667,2.9296875
61.26933333,2.9296875
61.312,2.9296875
61.35466667,2.9296875
61.39733333,2.9296875
61.44,2.9296875
61.48266667,2.9296875
61.52533333,2.9296875
61.568,2.9296875
61.61066667,2.9296875
61.65333333,2.9296875
61.696,2.9296875
61.73866667,2.9296875
61.78133333,2.9296875
61.824,2.9296875
61.86666667,2.9296875
61.90933333,2.9296875
61.952,2.9296875
61.99466667,2.9296875
62.03733333,2.563476563
62.08,2.563476563
62.12266667,2.563476563
62.16533333,2.563476563
62.208,2.563476563
62.25066667,2.9296875
62.29333333,2.9296875
62.336,2.563476563
62.37866667,2.563476563
62.42133333,2.563476563
62.464,2.563476563
62.50666667,2.563476563
62.54933333,2.563476563
62.592,2.563476563
62.63466667,2.563476563
62.67733333,2.563476563
62.72,2.563476563
62.76266667,2.563476563
62.80533333,2.563476563
62.848,2.563476563
62.89066667,2.563476563
62.93333333,2.563476563
62.976,2.563476563
63.01866667,2.563476563
63.06133333,2.563476563
63.104,2.563476563
63.14666667,2.563476563
63.18933333,2.563476563
63.232,2.563476563
63.27466667,2.563476563
63.31733333,2.563476563
63.36,2.563476563
63.40266667,2.563476563
63.44533333,2.563476563
63.488,2.563476563
63.53066667,2.563476563
63.57333333,2.563476563
63.616,2.563476563
63.65866667,2.563476563
63.70133333,2.563476563
63.744,2.563476563
63.78666667,2.563476563
63.82933333,2.563476563
63.872,2.563476563
63.91466667,2.563476563
63.95733333,2.563476563
64,2.563476563
64.04266667,2.563476563
64.08533333,2.563476563
64.128,2.563476563
64.17066667,2.563476563
64.21333333,2.563476563
64.256,2.563476563
64.29866667,2.563476563
64.34133333,2.563476563
64.384,2.563476563
64.42666667,2.563476563
64.46933333,2.563476563
64.512,2.563476563
64.55466667,2.563476563
64.59733333,2.563476563
64.64,2.563476563
64.68266667,2.563476563
64.72533333,2.197265625
64.768,2.197265625
64.81066667,2.197265625
64.85333333,2.197265625
64.896,2.197265625
64.93866667,2.197265625
64.98133333,2.197265625
65.024,2.197265625
65.06666667,2.197265625
65.10933333,2.197265625
65.152,2.197265625
65.19466667,2.197265625
65.23733333,2.197265625
65.28,2.197265625
65.32266667,2.197265625
65.36533333,2.197265625
65.408,2.197265625
65.45066667,2.197265625
65.49333333,2.197265625
65.536,2.197265625
65.57866667,2.197265625
65.62133333,2.197265625
65.664,2.197265625
65.70666667,2.197265625
65.74933333,2.197265625
65.792,2.197265625
65.83466667,2.197265625
65.87733333,2.197265625
65.92,2.197265625
65.96266667,2.197265625
66.00533333,2.197265625
66.048,2.197265625
66.09066667,2.197265625
66.13333333,2.197265625
66.176,2.197265625
66.21866667,2.197265625
66.26133333,2.197265625
66.304,2.197265625
66.34666667,2.197265625
66.38933333,2.197265625
66.432,2.197265625
66.47466667,2.197265625
66.51733333,2.197265625
66.56,2.197265625
66.60266667,2.197265625
66.64533333,2.197265625
66.688,2.197265625
66.73066667,2.197265625
66.77333333,2.197265625
66.816,2.197265625
66.85866667,2.197265625
66.90133333,2.197265625
66.944,2.197265625
66.98666667,2.197265625
67.02933333,2.197265625
67.072,2.197265625
67.11466667,2.197265625
67.15733333,2.197265625
67.2,2.197265625
67.24266667,2.197265625
67.28533333,2.197265625
67.328,2.197265625
67.37066667,2.197265625
67.41333333,2.197265625
67.456,1.831054688
67.49866667,1.831054688
67.54133333,1.831054688
67.584,1.831054688
67.62666667,1.831054688
67.66933333,1.831054688
67.712,1.831054688
67.75466667,1.831054688
67.79733333,1.831054688
67.84,1.831054688
67.88266667,1.831054688
67.92533333,1.831054688
67.968,1.831054688
68.01066667,1.831054688
68.05333333,1.831054688
68.096,1.831054688
68.13866667,1.831054688
68.18133333,1.831054688
68.224,1.831054688
68.26666667,1.831054688
68.30933333,1.831054688
68.352,1.831054688
68.39466667,1.831054688
68.43733333,1.831054688
68.48,1.831054688
68.52266667,1.831054688
68.56533333,1.831054688
68.608,1.831054688
68.65066667,1.831054688
68.69333333,1.831054688
68.736,1.831054688
68.77866667,1.831054688
68.82133333,1.831054688
68.864,1.831054688
68.90666667,1.831054688
68.94933333,1.831054688
68.992,1.831054688
69.03466667,1.831054688
69.07733333,1.831054688
69.12,1.831054688
69.16266667,1.831054688
69.20533333,1.831054688
69.248,1.831054688
69.29066667,1.831054688
69.33333333,1.831054688
69.376,1.831054688
69.41866667,1.831054688
69.46133333,1.831054688
69.504,1.831054688
69.54666667,1.831054688
69.58933333,1.831054688
69.632,1.831054688
69.67466667,1.831054688
69.71733333,1.831054688
69.76,1.831054688
69.80266667,1.831054688
69.84533333,1.831054688
69.888,1.831054688
69.93066667,1.831054688
69.97333333,1.831054688
70.016,1.831054688
70.05866667,1.831054688
70.10133333,1.831054688
70.144,1.831054688
70.18666667,1.46484375
70.22933333,1.46484375
70.272,1.46484375
70.31466667,1.46484375
70.35733333,1.46484375
70.4,1.46484375
70.44266667,1.46484375
70.48533333,1.46484375
70.528,1.46484375
70.57066667,1.46484375
70.61333333,1.46484375
70.656,1.46484375
70.69866667,1.46484375
70.74133333,1.46484375
70.784,1.46484375
70.82666667,1.46484375
70.86933333,1.46484375
70.912,1.46484375
70.95466667,1.46484375
70.99733333,1.46484375
71.04,1.46484375
71.08266667,1.46484375
71.12533333,1.46484375
71.168,1.46484375
71.21066667,1.46484375
71.25333333,1.46484375
71.296,1.46484375
71.33866667,1.46484375
71.38133333,1.46484375
71.424,1.46484375
71.46666667,1.46484375
71.50933333,1.46484375
71.552,1.46484375
71.59466667,1.46484375
71.63733333,1.46484375
71.68,1.46484375
71.72266667,1.46484375
71.76533333,1.46484375
71.808,1.46484375
71.85066667,1.46484375
71.89333333,1.46484375
71.936,1.46484375
71.97866667,1.46484375
72.02133333,1.46484375
72.064,1.46484375
72.10666667,1.46484375
72.14933333,1.46484375
72.192,1.46484375
72.23466667,1.46484375
72.27733333,1.46484375
72.32,1.46484375
72.36266667,1.46484375
72.40533333,1.46484375
72.448,1.46484375
72.49066667,1.46484375
72.53333333,1.46484375
72.576,1.46484375
72.61866667,1.46484375
72.66133333,1.46484375
72.704,1.46484375
72.74666667,1.46484375
72.78933333,1.46484375
72.832,1.46484375
72.87466667,1.46484375
72.91733333,1.46484375
72.96,1.098632813
73.00266667,1.098632813
73.04533333,1.098632813
73.088,1.098632813
73.13066667,1.098632813
73.17333333,1.098632813
73.216,1.098632813
73.25866667,1.098632813
73.30133333,1.098632813
73.344,1.098632813
73.38666667,1.098632813
73.42933333,1.098632813
73.472,1.098632813
73.51466667,1.098632813
73.55733333,1.098632813
73.6,1.098632813
73.64266667,1.098632813
73.68533333,1.098632813
73.728,1.098632813
73.77066667,1.098632813
73.81333333,1.098632813
73.856,1.098632813
73.89866667,1.098632813
73.94133333,1.098632813
73.984,1.098632813
74.02666667,1.098632813
74.06933333,1.098632813
74.112,1.098632813
74.15466667,1.098632813
74.19733333,1.098632813
74.24,1.098632813
74.28266667,1.098632813
74.32533333,1.098632813
74.368,1.098632813
74.41066667,1.098632813
74.45333333,1.098632813
74.496,1.098632813
74.53866667,1.098632813
74.58133333,1.098632813
74.624,1.098632813
74.66666667,1.098632813
74.70933333,1.098632813
74.752,1.098632813
74.79466667,1.098632813
74.83733333,1.098632813
74.88,1.098632813
74.92266667,1.098632813
74.96533333,1.098632813
75.008,1.098632813
75.05066667,1.098632813
75.09333333,1.098632813
75.136,1.098632813
75.17866667,1.098632813
75.22133333,1.098632813
75.264,1.098632813
75.30666667,1.098632813
75.34933333,1.098632813
75.392,1.098632813
75.43466667,1.098632813
75.47733333,1.098632813
75.52,1.098632813
75.56266667,1.098632813
75.60533333,1.098632813
75.648,1.098632813
75.69066667,1.098632813
75.73333333,1.098632813
75.776,1.098632813
75.81866667,1.098632813
75.86133333,1.098632813
75.904,1.098632813
75.94666667,1.098632813
75.98933333,1.098632813
76.032,1.098632813
76.07466667,1.098632813
76.11733333,0.732421875
76.16,0.732421875
76.20266667,0.732421875
76.24533333,0.732421875
76.288,0.732421875
76.33066667,0.732421875
76.37333333,0.732421875
76.416,0.732421875
76.45866667,0.732421875
76.50133333,0.732421875
76.544,0.732421875
76.58666667,0.732421875
76.62933333,0.732421875
76.672,0.732421875
76.71466667,0.732421875
76.75733333,0.732421875
76.8,0.732421875
76.84266667,0.732421875
76.88533333,0.732421875
76.928,0.732421875
76.97066667,0.732421875
77.01333333,0.732421875
77.056,0.732421875
77.09866667,0.732421875
77.14133333,0.732421875
77.184,0.732421875
77.22666667,0.732421875
77.26933333,0.732421875
77.312,0.732421875
77.35466667,0.732421875
77.39733333,0.732421875
77.44,0.732421875
77.48266667,0.732421875
77.52533333,0.732421875
77.568,0.732421875
77.61066667,0.732421875
77.65333333,0.732421875
77.696,0.732421875
77.73866667,0.732421875
77.78133333,0.732421875
77.824,0.732421875
77.86666667,0.732421875
77.90933333,0.732421875
77.952,0.732421875
77.99466667,0.732421875
78.03733333,0.732421875
78.08,0.732421875
78.12266667,0.732421875
78.16533333,0.732421875
78.208,0.732421875
78.25066667,0.732421875
78.29333333,0.732421875
78.336,0.732421875
78.37866667,0.732421875
78.42133333,0.732421875
78.464,0.732421875
78.50666667,0.732421875
78.54933333,0.732421875
78.592,0.732421875
78.63466667,0.732421875
78.67733333,0.732421875
78.72,0.732421875
78.76266667,0.732421875
78.80533333,0.732421875
78.848,0.732421875
78.89066667,0.732421875
78.93333333,0.732421875
78.976,0.366210938
79.01866667,0.732421875
79.06133333,0.732421875
79.104,0.366210938
79.14666667,0.732421875
79.18933333,0.366210938
79.232,0.366210938
79.27466667,0.732421875
79.31733333,0.366210938
79.36,0.366210938
79.40266667,0.732421875
79.44533333,0.366210938
79.488,0.366210938
79.53066667,0.366210938
79.57333333,0.366210938
79.616,0.366210938
79.65866667,0.366210938
79.70133333,0.366210938
79.744,0.366210938
79.78666667,0.366210938
79.82933333,0.366210938
79.872,0.366210938
79.91466667,0.366210938
79.95733333,0.366210938
80,0.366210938
80.04266667,0.366210938
80.08533333,0.366210938
80.128,0.366210938
80.17066667,0.366210938
80.21333333,0.366210938
80.256,0.366210938
80.29866667,0.366210938
80.34133333,0.366210938
80.384,0.366210938
80.42666667,0.366210938
80.46933333,0.366210938
80.512,0.366210938
80.55466667,0.366210938
80.59733333,0.366210938
80.64,0.366210938
80.68266667,0.366210938
80.72533333,0.366210938
80.768,0.366210938
80.81066667,0
80.85333333,0.366210938
80.896,0
80.93866667,0.366210938
80.98133333,0
81.024,0.366210938
81.06666667,0.366210938
81.10933333,0.366210938
81.152,0.366210938
81.19466667,0
81.23733333,0.366210938
81.28,0
81.32266667,0
81.36533333,0.366210938
81.408,0
81.45066667,0
81.49333333,0.366210938
81.536,0
81.57866667,0.366210938
81.62133333,0.366210938
81.664,0
81.70666667,0.366210938
81.74933333,0.366210938
81.792,0
81.83466667,0.366210938
81.87733333,0.366210938
81.92,0
81.96266667,0
82.00533333,0.366210938
82.048,0
82.09066667,0
82.13333333,0.366210938
82.176,0.366210938
82.21866667,0
82.26133333,0
82.304,0.366210938
82.34666667,0.366210938
82.38933333,0
82.432,0
82.47466667,0.366210938
82.51733333,0
82.56,0
82.60266667,0
82.64533333,0.366210938
82.688,0.366210938
82.73066667,0
82.77333333,0
82.816,0.366210938
82.85866667,0.366210938
82.90133333,0
82.944,0
82.98666667,0
83.02933333,0
83.072,0.366210938
83.11466667,0
83.15733333,0
83.2,0
83.24266667,0
83.28533333,0.366210938
83.328,0
83.37066667,0
83.41333333,0
83.456,0
83.49866667,0
83.54133333,0.366210938
83.584,0
83.62666667,0
83.66933333,0
83.712,0
83.75466667,0
83.79733333,0.366210938
83.84,0
83.88266667,0
83.92533333,0
83.968,0
84.01066667,0
84.05333333,0
84.096,0.366210938
84.13866667,0
84.18133333,0
84.224,0
84.26666667,0
84.30933333,0
84.352,0
84.39466667,0
84.43733333,0
84.48,0.366210938
84.52266667,0
84.56533333,0
84.608,0
84.65066667,0
84.69333333,0
84.736,0
84.77866667,0
84.82133333,0
84.864,0
84.90666667,0.366210938
84.94933333,0
84.992,0
85.03466667,0
85.07733333,0
85.12,0
85.16266667,0
85.20533333,0
85.248,0
85.29066667,0
85.33333333,0
85.376,0
85.41866667,0
85.46133333,0
85.504,0
85.54666667,0
